,player_number,name,position,start_games,sub_games,mins,goals,assists,shot_per_game,offsides_per_game,total_shots,team,year_start,year_end,league,fouls_per_game,total_fouls,yellow_cards,red_cards,clean_sheets,points,xG,xA,mapped_position,number_of_positions,rating,rating_mls_formula
411,68659,Jordan Henderson," D(C),M(CLR)",21,11,1983,1,3,0.5,0.0,16.0,Liverpool,2018,2019,epl,0.8,25.6,1,1,20,97,1.513163773342967,1.6871283408254385,Defender Midfielder,4,6.67,4.553042476410287
412,114147,Alisson, GK,38,0,3420,0,0,0.0,0.0,0.0,Liverpool,2018,2019,epl,0.0,0.0,1,0,20,97,0.0,0.0,Goalkeeper,1,6.79,4.294736842105263
413,4511,James Milner," D(LR),M(CLR)",19,12,1787,5,4,0.8,0.0,24.8,Liverpool,2018,2019,epl,0.9,27.900000000000002,5,1,20,97,3.3563821092247963,5.641537204384804,Defender Midfielder,5,6.91,4.079694904284125
414,113275,Alberto Moreno," D(L),M(L)",2,0,155,0,0,0.5,0.0,1.0,Liverpool,2018,2019,epl,0.5,1.0,0,0,20,97,0.0215387754142284,0.1352575272321701,Defender Midfielder,2,6.65,3.8808243727598573
415,23736,Daniel Sturridge," M(R),FW",4,14,500,2,1,1.0,0.2,18.0,Liverpool,2018,2019,epl,0.3,5.3999999999999995,1,0,20,97,1.498253493569791,1.0722148530185225,Midfielder Forward,2,6.41,3.696511947435632
416,21683,Adam Lallana, M(CLR),5,8,465,0,0,0.4,0.0,5.2,Liverpool,2018,2019,epl,0.3,3.9,1,0,20,97,0.3037017956376076,0.5410390570759773,Midfielder,3,6.53,2.071732423490488
417,363982,Harvey Elliott, AM(CR),0,2,7,0,0,0.0,0.0,0.0,Liverpool,2019,2020,epl,0.0,0.0,0,0,15,99,0.0,0.0,Midfielder,2,6.1,16.045238095238094
418,115916,Fabinho," D(CR),DMC",22,6,2075,2,3,0.4,0.0,11.200000000000001,Liverpool,2019,2020,epl,1.1,30.800000000000004,6,0,15,99,0.3081015255302191,1.6751401172950864,Defender Defensive Midfielder,3,6.89,11.396857052708217
419,68659,Jordan Henderson," D(C),M(CLR)",26,4,2244,4,5,0.7,0.0,21.0,Liverpool,2019,2020,epl,1.0,30.0,2,0,15,99,1.1846888158470392,4.108062040060759,Defender Midfielder,4,7.15,8.389344893846944
420,115726,Andrew Robertson," D(L),M(L)",34,2,3114,2,12,0.6,0.1,21.599999999999998,Liverpool,2019,2020,epl,0.5,18.0,2,0,15,99,1.81459292024374,7.897493235766888,Defender Midfielder,2,7.11,7.742200977544083
421,318871,Trent Alexander-Arnold," D(R),M(R)",35,3,3176,4,13,1.2,0.1,45.6,Liverpool,2019,2020,epl,0.6,22.8,5,0,15,99,3.0844607949256897,11.166966449469328,Defender Midfielder,2,7.2,7.597264008823077
422,95408,Virgil van Dijk, D(C),38,0,3420,5,1,0.8,0.0,30.400000000000002,Liverpool,2019,2020,epl,0.4,15.200000000000001,1,0,15,99,2.957816191017628,1.1334363408386707,Defender,1,7.32,7.28291962662617
423,114147,Alisson, GK,29,0,2545,0,1,0.0,0.0,0.0,Liverpool,2019,2020,epl,0.0,0.0,0,1,15,99,0.0,0.2629152238368988,Goalkeeper,1,6.62,6.836915256173796
424,108226,Mohamed Salah," AM(CLR),FW",33,1,2888,19,10,3.9,0.6,132.6,Liverpool,2019,2020,epl,0.5,17.0,1,0,15,99,20.66331870108843,8.72604252398014,Midfielder Forward,4,7.4,6.537408477798482
425,29106,Dejan Lovren, D(C),9,1,777,0,1,0.5,0.0,5.0,Liverpool,2019,2020,epl,0.4,4.0,1,0,15,99,0.2041400857269764,0.3019883036613464,Defender,1,7.09,6.3090742145030205
426,96182,Roberto Firmino," M(CLR),FW",34,4,3003,9,8,2.6,0.2,98.8,Liverpool,2019,2020,epl,0.8,30.400000000000002,0,0,15,99,16.686229031533003,7.346656003966927,Midfielder Forward,4,7.14,6.078296267468851
427,109915,Sadio Mané," AM(CLR),FW",31,4,2756,18,7,2.2,0.4,77.0,Liverpool,2019,2020,epl,1.3,45.5,3,0,15,99,14.577482901513577,7.235693477094173,Midfielder Forward,4,7.45,5.9781151821341405
428,4511,James Milner," D(LR),M(CLR)",9,13,927,2,2,0.5,0.0,11.0,Liverpool,2019,2020,epl,0.5,11.0,4,0,15,99,2.16473350673914,0.934652116149664,Defender Midfielder,5,6.56,5.672507038608278
429,33568,Georginio Wijnaldum, M(CLR),35,2,2948,4,0,1.0,0.0,37.0,Liverpool,2019,2020,epl,0.4,14.8,0,0,15,99,2.651081571355462,0.8085457179695368,Midfielder,3,6.81,5.430043203174372
430,76304,Xherdan Shaqiri, M(CLR),2,5,182,1,0,0.6,0.1,4.2,Liverpool,2019,2020,epl,0.1,0.7000000000000001,0,0,15,99,0.5408407375216484,0.1784982606768608,Midfielder,3,6.34,5.301402934471495
431,21683,Adam Lallana, M(CLR),3,12,374,1,1,0.3,0.1,4.5,Liverpool,2019,2020,epl,0.5,7.5,1,0,15,99,0.8086850233376026,0.6536715552210808,Midfielder,3,6.34,4.252107269746109
432,124688,Divock Origi," AM(LR),FW",7,21,706,4,1,0.5,0.0,14.0,Liverpool,2019,2020,epl,0.4,11.200000000000001,1,0,15,99,2.0965603087097406,0.8253554403781891,Midfielder Forward,3,6.42,4.033696281668674
433,73399,Adrián, GK,9,2,873,0,0,0.0,0.0,0.0,Liverpool,2019,2020,epl,0.0,0.0,1,0,15,99,0.0,0.0,Goalkeeper,1,6.33,3.071113193793606
434,355354,Curtis Jones, AM(C),1,5,122,1,0,1.0,0.0,6.0,Liverpool,2019,2020,epl,0.5,3.0,0,0,15,99,0.8147163465619087,0.0,Midfielder,1,6.47,2.8963608021829788
435,386969,Neco Williams," D(R),M(LR)",3,3,231,0,0,1.2,0.0,7.199999999999999,Liverpool,2019,2020,epl,0.8,4.800000000000001,1,0,15,99,0.2335284538567066,0.0466723442077636,Defender Midfielder,3,6.64,2.3560086580086583
436,262838,Takumi Minamino," AM(CLR),FW",2,8,243,0,0,0.8,0.0,8.0,Liverpool,2019,2020,epl,0.7,7.0,0,0,15,99,0.838236603885889,0.0161428786814212,Midfielder Forward,4,6.18,1.8875925925925925
437,114147,Alisson, GK,33,0,2970,1,0,0.0,0.0,0.0,Liverpool,2020,2021,epl,0.0,0.0,1,0,11,69,0.1076817587018013,0.0,Goalkeeper,1,6.73,13.40985627937757
438,235755,Diogo Jota," AM(CLR),FW",12,7,1113,9,0,2.4,0.1,45.6,Liverpool,2020,2021,epl,1.3,24.7,2,0,11,69,7.05772053822875,1.7625210750848057,Midfielder Forward,4,6.89,8.294904708193597
439,96182,Roberto Firmino," M(CLR),FW",33,3,2852,9,7,2.3,0.1,82.8,Liverpool,2020,2021,epl,0.6,21.599999999999998,2,0,11,69,12.860213406383991,6.116863399744034,Midfielder Forward,4,7.11,7.504339763041215
440,108226,Mohamed Salah," AM(CLR),FW",34,3,3082,22,5,3.4,0.4,125.8,Liverpool,2020,2021,epl,0.6,22.2,0,0,11,69,20.250846637412906,6.528526101261377,Midfielder Forward,4,7.07,7.140981289321768
441,95408,Virgil van Dijk, D(C),5,0,371,1,0,0.8,0.2,4.0,Liverpool,2020,2021,epl,0.8,4.0,1,0,11,69,0.5533826053142548,0.0,Defender,1,6.45,6.416567854193938
442,318871,Trent Alexander-Arnold," D(R),M(R)",34,2,3033,2,7,1.5,0.1,54.0,Liverpool,2020,2021,epl,0.6,21.599999999999998,2,0,11,69,2.593059630133212,8.576367635279894,Defender Midfielder,2,7.02,6.352047620414956
443,115726,Andrew Robertson," D(L),M(L)",38,0,3386,1,7,0.5,0.2,19.0,Liverpool,2020,2021,epl,0.6,22.8,2,0,11,69,1.4379336573183537,7.220491709187627,Defender Midfielder,2,6.88,6.32791925168897
444,68659,Jordan Henderson," D(C),M(CLR)",20,1,1708,1,1,0.7,0.0,14.7,Liverpool,2020,2021,epl,0.4,8.4,0,0,11,69,1.1357975732535124,1.483708567917347,Defender Midfielder,4,6.82,5.736518689684267
445,381527,Nathaniel Phillips, D(C),15,2,1456,1,1,0.9,0.0,15.3,Liverpool,2020,2021,epl,1.2,20.4,2,0,11,69,1.0277088694274426,0.9165567811578512,Defender,1,7.29,5.045317502684817
446,33568,Georginio Wijnaldum, M(CLR),34,4,2947,2,0,0.8,0.0,30.400000000000002,Liverpool,2020,2021,epl,0.4,15.200000000000001,1,0,11,69,2.817426797002554,1.6629218505695462,Midfielder,3,6.62,4.673097844569925
447,109915,Sadio Mané," AM(CLR),FW",31,4,2813,11,7,2.7,0.9,94.5,Liverpool,2020,2021,epl,1.5,52.5,3,0,11,69,14.828547755256295,7.787754854187369,Midfielder Forward,4,7.33,4.093467603188477
448,73399,Adrián, GK,3,0,270,0,0,0.0,0.0,0.0,Liverpool,2020,2021,epl,0.0,0.0,0,0,11,69,0.0,0.0,Goalkeeper,1,5.9,3.4555555555555557
449,4511,James Milner," D(LR),M(CLR)",11,15,1062,0,1,0.5,0.0,13.0,Liverpool,2020,2021,epl,0.7,18.2,3,0,11,69,0.3565738014876842,0.7905595283955336,Defender Midfielder,5,6.48,3.1934483952855945
450,115916,Fabinho," D(CR),DMC",28,2,2565,0,0,0.3,0.0,9.0,Liverpool,2020,2021,epl,1.0,30.0,6,0,11,69,0.3624893203377723,0.2980618309229612,Defender Defensive Midfielder,3,6.82,3.1464912280701753
451,401782,Rhys Williams, D(C),7,2,661,0,0,0.8,0.0,7.2,Liverpool,2020,2021,epl,0.4,3.6,0,0,11,69,0.5532400980591774,0.2222053408622741,Defender,1,6.71,2.8764103770941896
452,356743,Ozan Kabak, D(C),9,0,803,0,0,0.1,0.0,0.9,Liverpool,2020,2021,epl,1.3,11.700000000000001,3,0,11,69,0.0860281661152839,0.0293869115412235,Defender,1,6.72,2.8191375859047083
453,355354,Curtis Jones, AM(C),13,11,1178,1,2,0.8,0.0,19.200000000000003,Liverpool,2020,2021,epl,0.8,19.200000000000003,2,0,11,69,1.758892709389329,1.5211435090750456,Midfielder,1,6.58,2.6606956555253842
454,386969,Neco Williams," D(R),M(LR)",3,3,249,0,0,0.3,0.0,1.7999999999999998,Liverpool,2020,2021,epl,0.5,3.0,1,0,11,69,0.0862252078950405,0.1933987140655517,Defender Midfielder,3,6.49,2.3399598393574297
455,76304,Xherdan Shaqiri, M(CLR),5,9,553,0,2,0.8,0.0,11.200000000000001,Liverpool,2020,2021,epl,0.8,11.200000000000001,2,0,11,69,0.424720536917448,2.510420076549053,Midfielder,3,6.39,2.138257816116883
456,124688,Divock Origi," AM(LR),FW",2,7,182,0,0,0.8,0.0,7.2,Liverpool,2020,2021,epl,0.0,0.0,0,0,11,69,1.0811212956905365,0.1400348860770464,Midfielder Forward,3,6.19,1.8423890923890924
457,255169,Ainsley Maitland-Niles," D(LR),M(CLR)",0,1,1,0,0,0.0,0.0,0.0,Arsenal,2014,2015,epl,0.0,0.0,0,0,11,75,0.0,0.0,Defender Midfielder,5,6.0,84.53333333333333
458,125211,Héctor Bellerín," D(R),M(R)",17,3,1562,2,1,0.3,0.1,6.0,Arsenal,2014,2015,epl,0.8,16.0,5,0,11,75,0.2796935830265283,1.7710436806082726,Defender Midfielder,2,7.18,12.873959775753088
459,6292,Per Mertesacker, D(C),35,0,3150,0,1,0.4,0.0,14.0,Arsenal,2014,2015,epl,0.2,7.0,2,0,11,75,0.8197583304718137,0.2377467602491378,Defender,1,7.07,8.265203778450537
460,30051,Laurent Koscielny, D(C),26,1,2288,3,0,0.3,0.1,8.1,Arsenal,2014,2015,epl,0.7,18.9,4,0,11,75,1.274743553251028,0.116488516330719,Defender,1,7.4,7.835000517893952
461,1443,Mikel Arteta, M(C),6,1,450,0,1,0.3,0.0,2.1,Arsenal,2014,2015,epl,1.6,11.200000000000001,1,0,11,75,0.036514182575047,0.0685094688087701,Midfielder,1,6.73,7.046364628599937
462,25244,Alexis Sánchez," M(CLR),FW",34,1,2953,16,8,3.5,0.2,122.5,Arsenal,2014,2015,epl,1.3,45.5,4,0,11,75,13.451749975793064,8.49417957291007,Midfielder Forward,4,7.81,6.775134275839973
463,13756,Mesut Özil, M(CLR),21,1,1860,4,5,1.3,0.4,28.6,Arsenal,2014,2015,epl,0.5,11.0,0,0,11,75,3.860026102513075,6.6569958999753,Midfielder,3,7.57,5.714142560883909
464,13796,Theo Walcott," M(CLR),FW",4,10,442,5,0,1.6,0.2,22.400000000000002,Arsenal,2014,2015,epl,0.1,1.4000000000000001,0,0,11,75,5.347009994089603,0.4013859927654266,Midfielder Forward,4,6.61,5.004223293267609
465,26820,Aaron Ramsey, M(CLR),23,6,2010,6,6,2.2,0.2,63.800000000000004,Arsenal,2014,2015,epl,0.8,23.200000000000003,6,0,11,75,6.636925790458918,5.299688201397657,Midfielder,3,7.07,4.950261620843549
466,11367,Mathieu Debuchy," D(CR),M(R)",10,0,808,1,0,0.8,0.4,8.0,Arsenal,2014,2015,epl,1.5,15.0,2,0,11,75,0.8225507512688637,0.3981873393058777,Defender Midfielder,3,7.24,4.912034086456359
467,6321,Mathieu Flamini, M(C),15,8,1456,1,1,0.3,0.0,6.8999999999999995,Arsenal,2014,2015,epl,0.9,20.7,3,0,11,75,1.0083513157442212,0.188205880112946,Midfielder,1,6.73,4.8716150715444595
468,27550,Kieran Gibbs," D(L),M(L)",18,4,1658,0,3,0.5,0.0,11.0,Arsenal,2014,2015,epl,0.8,17.6,3,0,11,75,1.0783992381766438,1.821300501935184,Defender Midfielder,2,7.06,4.811063176301194
469,23072,Nacho Monreal," D(CL),M(L)",26,2,2311,0,1,0.1,0.0,2.8000000000000003,Arsenal,2014,2015,epl,0.9,25.2,3,0,11,75,0.3041377291083336,1.377957472577691,Defender Midfielder,3,7.33,4.180200705633949
470,124316,Calum Chambers," D(CR),DMC",17,6,1571,1,1,0.3,0.0,6.8999999999999995,Arsenal,2014,2015,epl,1.1,25.3,7,1,11,75,0.8142128176987171,0.8842720529064536,Defender Defensive Midfielder,3,7.0,4.042863696767308
471,845,Tomas Rosicky, M(CR),5,10,576,2,1,0.7,0.0,10.5,Arsenal,2014,2015,epl,0.5,7.5,1,0,11,75,0.969735087826848,1.537518786266446,Midfielder,2,6.69,3.917964340009828
472,36745,David Ospina, GK,18,0,1620,0,0,0.0,0.0,0.0,Arsenal,2014,2015,epl,0.0,0.0,0,0,11,75,0.0,0.0467963851988315,Goalkeeper,1,7.06,3.7462962962962965
473,24444,Olivier Giroud, FW,21,6,1867,14,3,2.6,0.5,70.2,Arsenal,2014,2015,epl,1.4,37.8,5,1,11,75,8.846344472840428,3.8601362351328135,Forward,1,7.23,3.624303138512343
474,73379,Wojciech Szczesny, GK,17,0,1499,0,0,0.0,0.0,0.0,Arsenal,2014,2015,epl,0.0,0.0,1,0,11,75,0.0,0.0,Goalkeeper,1,6.46,3.5573166424675273
475,122294,Chuba Akpom, FW,0,3,27,0,0,0.7,0.0,2.0999999999999996,Arsenal,2014,2015,epl,0.3,0.8999999999999999,0,0,11,75,0.5139968991279602,0.0,Forward,1,6.44,3.408111111111111
476,42686,Jack Wilshere, M(CLR),9,5,732,2,1,1.3,0.0,18.2,Arsenal,2014,2015,epl,0.7,9.799999999999999,4,0,11,75,2.4192265793681145,1.4338911147788167,Midfielder,3,6.84,3.227805567435659
477,95977,Joel Campbell," AM(LR),FW",0,4,39,0,0,0.0,0.0,0.0,Arsenal,2014,2015,epl,0.0,0.0,0,0,11,75,0.0,0.0855237618088722,Midfielder Forward,3,6.24,3.2096153846153848
478,69738,Francis Coquelin, M(CLR),19,3,1663,0,0,0.2,0.0,4.4,Arsenal,2014,2015,epl,1.4,30.799999999999997,5,0,11,75,0.0836224053055048,0.1876472104340791,Midfielder,3,7.47,2.535987208221724
479,6040,Lukas Podolski," AM(CLR),FW",0,7,99,0,0,1.3,0.0,9.1,Arsenal,2014,2015,epl,0.1,0.7000000000000001,0,0,11,75,0.9136217646300792,0.3546023815870285,Midfielder Forward,4,6.32,2.0460194805194805
480,125211,Héctor Bellerín," D(R),M(R)",36,0,3240,1,5,0.4,0.0,14.4,Arsenal,2015,2016,epl,0.5,18.0,3,0,16,71,0.7077541500329971,4.753760911524296,Defender Midfielder,2,7.19,7.019039791929793
481,125209,Mohamed Elneny, DMC,9,2,794,0,1,1.2,0.0,13.2,Arsenal,2015,2016,epl,0.8,8.8,3,0,16,71,1.3251589220017197,0.3016598299145698,Defensive Midfielder,1,6.75,5.776195319004539
482,25244,Alexis Sánchez," M(CLR),FW",28,2,2446,13,4,3.6,0.4,108.0,Arsenal,2015,2016,epl,1.1,33.0,1,0,16,71,13.104380078613758,8.554748680442572,Midfielder Forward,4,7.72,5.673315651592845
483,13756,Mesut Özil, M(CLR),35,0,3049,6,19,1.4,0.4,49.0,Arsenal,2015,2016,epl,0.6,21.0,4,0,16,71,7.923179539851844,17.618861474096775,Midfielder,3,7.66,5.617140122515484
484,27550,Kieran Gibbs," D(L),M(L)",3,12,381,1,0,0.3,0.1,4.5,Arsenal,2015,2016,epl,0.2,3.0,0,0,16,71,0.5577400363981724,0.0406476818025112,Defender Midfielder,2,6.32,5.176997830474462
485,23072,Nacho Monreal," D(CL),M(L)",36,1,3248,0,3,0.3,0.1,11.1,Arsenal,2015,2016,epl,0.8,29.6,1,0,16,71,0.9100387915968896,2.91194324567914,Defender Midfielder,3,7.26,5.155143763300725
486,30051,Laurent Koscielny, D(C),33,0,2847,4,0,0.6,0.0,19.8,Arsenal,2015,2016,epl,0.9,29.7,3,0,16,71,3.3445685878396034,0.7183357290923595,Defender,1,7.48,5.080737260592899
487,39308,Danny Welbeck," AM(CLR),FW",7,4,578,4,2,1.8,0.0,19.8,Arsenal,2015,2016,epl,0.5,5.5,1,0,16,71,2.9756073653697968,0.7607895527034998,Midfielder Forward,4,7.06,4.777958165618276
488,95977,Joel Campbell," AM(LR),FW",11,8,888,3,2,1.0,0.2,19.0,Arsenal,2015,2016,epl,0.5,9.5,0,0,16,71,2.594131173565984,2.830996423959732,Midfielder Forward,3,6.72,4.65677020380092
489,26820,Aaron Ramsey, M(CLR),29,2,2624,5,4,2.2,0.2,68.2,Arsenal,2015,2016,epl,1.5,46.5,4,0,16,71,8.614328717812896,4.046240143477917,Midfielder,3,7.21,4.478367620679872
490,24444,Olivier Giroud, FW,26,12,2431,16,6,2.7,0.7,102.60000000000001,Arsenal,2015,2016,epl,1.1,41.800000000000004,2,0,16,71,14.503995144739749,5.762218959629536,Forward,1,7.07,4.3822307218205205
491,6775,Petr Cech, GK,34,0,3060,0,0,0.0,0.0,0.0,Arsenal,2015,2016,epl,0.0,0.0,0,0,16,71,0.0,0.0467074513435363,Goalkeeper,1,6.94,4.256535947712417
492,13796,Theo Walcott," M(CLR),FW",15,13,1375,5,2,1.6,0.5,44.800000000000004,Arsenal,2015,2016,epl,0.1,2.8000000000000003,0,0,16,71,8.38653053343296,2.037456994876265,Midfielder Forward,4,6.58,4.135070717134575
493,11367,Mathieu Debuchy," D(CR),M(R)",2,0,144,0,0,0.5,0.0,1.0,Arsenal,2015,2016,epl,1.5,3.0,0,0,16,71,0.0284454263746738,0.0179124325513839,Defender Midfielder,3,6.85,3.484722222222222
494,36745,David Ospina, GK,4,0,360,0,0,0.0,0.0,0.0,Arsenal,2015,2016,epl,0.0,0.0,0,0,16,71,0.0,0.0,Goalkeeper,1,7.11,3.430555555555556
495,42686,Jack Wilshere, M(CLR),1,2,141,0,0,0.3,0.0,0.8999999999999999,Arsenal,2015,2016,epl,0.3,0.8999999999999999,0,0,16,71,0.3181200623512268,0.116531878709793,Midfielder,3,6.64,2.694790780141844
496,6292,Per Mertesacker, D(C),24,0,2049,0,0,0.3,0.0,7.199999999999999,Arsenal,2015,2016,epl,0.3,7.199999999999999,1,1,16,71,1.3489632904529572,0.3447167314589023,Defender,1,6.86,2.6369255734504637
497,6321,Mathieu Flamini, M(C),12,4,1089,0,0,0.4,0.0,6.4,Arsenal,2015,2016,epl,1.1,17.6,3,0,16,71,1.1149375680834055,0.1270071025937795,Midfielder,1,6.73,2.174641643709825
498,124316,Calum Chambers," D(CR),DMC",2,10,315,0,0,0.2,0.0,2.4000000000000004,Arsenal,2015,2016,epl,0.5,6.0,2,0,16,71,0.1363254189491272,0.2018565908074379,Defender Defensive Midfielder,3,6.52,1.736904761904762
499,69738,Francis Coquelin, M(CLR),21,5,1647,0,0,0.3,0.0,7.8,Arsenal,2015,2016,epl,0.9,23.400000000000002,5,1,16,71,0.1550964098423719,0.3483759984374046,Midfielder,3,7.1,1.5710424081079817
500,1443,Mikel Arteta, M(C),0,9,162,0,0,0.1,0.0,0.9,Arsenal,2015,2016,epl,0.9,8.1,1,0,16,71,0.5164322257041931,0.4725927710533142,Midfielder,1,6.36,1.0605987654320987
501,255169,Ainsley Maitland-Niles," D(LR),M(CLR)",0,1,1,0,0,0.0,0.0,0.0,Arsenal,2016,2017,epl,0.0,0.0,0,0,12,75,0.0,0.0,Defender Midfielder,5,6.14,84.53333333333333
502,125209,Mohamed Elneny, DMC,8,6,694,0,1,1.1,0.0,15.400000000000002,Arsenal,2016,2017,epl,0.7,9.799999999999999,1,0,12,75,0.5528807211667299,0.1320841293781995,Defensive Midfielder,1,6.53,9.527160824031597
503,80921,Shkodran Mustafi, D(CR),26,0,2275,2,2,0.9,0.0,23.400000000000002,Arsenal,2016,2017,epl,1.3,33.800000000000004,11,0,12,75,1.100717730820179,0.9719933345913888,Defender,2,7.35,6.499159965071286
504,13756,Mesut Özil, M(CLR),32,1,2848,8,9,1.2,0.6,39.6,Arsenal,2016,2017,epl,0.4,13.200000000000001,2,0,12,75,5.606559839099646,8.070466492325068,Midfielder,3,7.3,6.401794101513625
505,11367,Mathieu Debuchy," D(CR),M(R)",1,0,16,0,0,0.0,0.0,0.0,Arsenal,2016,2017,epl,0.0,0.0,0,0,12,75,0.0,0.0,Defender Midfielder,3,6.4,6.316666666666666
506,25244,Alexis Sánchez," M(CLR),FW",36,2,3224,24,10,3.4,0.7,129.2,Arsenal,2016,2017,epl,1.3,49.4,6,0,12,75,17.724449135363102,8.988117071799934,Midfielder Forward,4,7.76,5.512066061059251
507,13796,Theo Walcott," M(CLR),FW",23,5,1925,10,2,2.2,0.6,61.60000000000001,Arsenal,2016,2017,epl,0.5,14.0,1,0,12,75,9.90147614851594,2.525607186369598,Midfielder Forward,4,6.99,5.357098310936921
508,30051,Laurent Koscielny, D(C),33,0,2824,2,0,0.3,0.1,9.9,Arsenal,2016,2017,epl,0.6,19.8,4,1,12,75,1.329805064946413,0.1977360602468252,Defender,1,7.25,5.202632087741632
509,125211,Héctor Bellerín," D(R),M(R)",27,6,2500,1,4,0.7,0.0,23.099999999999998,Arsenal,2016,2017,epl,0.6,19.8,4,0,12,75,2.272880143485964,3.5707100750878453,Defender Midfielder,2,6.81,5.1149484415556685
510,24444,Olivier Giroud, FW,11,18,1198,12,3,1.3,0.4,37.7,Arsenal,2016,2017,epl,0.7,20.299999999999997,2,0,12,75,6.9990871623158455,2.0118068866431718,Forward,1,6.81,4.9444582834706425
511,39308,Danny Welbeck," AM(CLR),FW",8,8,746,2,2,1.2,0.1,19.2,Arsenal,2016,2017,epl,0.4,6.4,0,0,12,75,3.465457946062088,1.159411571919918,Midfielder Forward,4,6.56,4.941368232360242
512,23072,Nacho Monreal," D(CL),M(L)",35,1,3153,0,2,0.3,0.2,10.799999999999999,Arsenal,2016,2017,epl,0.9,32.4,5,0,12,75,1.1331033604219556,1.9305520709604025,Defender Midfielder,3,6.98,4.599678875774403
513,27550,Kieran Gibbs," D(L),M(L)",8,3,702,0,1,0.5,0.0,5.5,Arsenal,2016,2017,epl,1.0,11.0,3,0,12,75,0.3278138786554336,0.6635113712400198,Defender Midfielder,2,6.98,4.1016423701337885
514,6775,Petr Cech, GK,35,0,3098,0,0,0.0,0.0,0.0,Arsenal,2016,2017,epl,0.1,3.5,2,0,12,75,0.0,0.0,Goalkeeper,1,6.94,4.034607171037127
515,89401,Granit Xhaka," D(L),M(C)",28,4,2486,2,2,1.1,0.0,35.2,Arsenal,2016,2017,epl,1.2,38.4,5,2,12,75,0.9050191771239042,2.115309877321124,Defender Midfielder,2,6.96,3.988507420776745
516,91879,Carl Jenkinson, D(R),1,0,83,0,0,0.0,0.0,0.0,Arsenal,2016,2017,epl,1.0,1.0,0,0,12,75,0.0,0.0,Defender,1,7.03,3.789825970548862
517,6292,Per Mertesacker, D(C),0,1,37,0,0,0.0,0.0,0.0,Arsenal,2016,2017,epl,0.0,0.0,0,0,12,75,0.0,0.0,Defender,1,6.72,3.503603603603604
518,288795,Rob Holding, D(CR),9,0,810,0,0,0.6,0.0,5.3999999999999995,Arsenal,2016,2017,epl,1.1,9.9,3,0,12,75,0.5570452883839607,0.1054677292704582,Defender,2,6.97,3.4468888888888887
519,26820,Aaron Ramsey, M(CLR),13,10,1231,1,4,1.8,0.1,41.4,Arsenal,2016,2017,epl,0.7,16.099999999999998,3,0,12,75,3.5057555083185434,4.43239064142108,Midfielder,3,6.72,3.3349230889086323
520,36745,David Ospina, GK,1,1,142,0,0,0.0,0.0,0.0,Arsenal,2016,2017,epl,0.0,0.0,0,0,12,75,0.0,0.0,Goalkeeper,1,6.17,3.0549295774647884
521,135663,Lucas Pérez," AM(CR),FW",2,9,265,1,0,0.8,0.0,8.8,Arsenal,2016,2017,epl,0.2,2.2,0,0,12,75,0.9380818605422974,0.5734859332442284,Midfielder Forward,3,6.36,2.7477389454646493
522,69738,Francis Coquelin, M(CLR),22,7,1786,0,0,0.5,0.0,14.5,Arsenal,2016,2017,epl,1.1,31.900000000000002,5,0,12,75,0.7722080182284117,0.6728746723383665,Midfielder,3,6.8,2.313635601292299
523,6292,Per Mertesacker, D(C),4,2,365,1,0,0.3,0.0,1.7999999999999998,Arsenal,2017,2018,epl,0.3,1.7999999999999998,0,0,13,63,0.0877455025911331,0.0,Defender,1,6.67,15.720846134476812
524,80921,Shkodran Mustafi, D(CR),25,2,2274,3,1,0.5,0.1,13.5,Arsenal,2017,2018,epl,1.0,27.0,6,0,13,63,0.7174240592867136,1.895219400525093,Defender,2,7.38,9.635548379978705
525,23072,Nacho Monreal," D(CL),M(L)",26,2,2244,5,2,0.8,0.1,22.400000000000002,Arsenal,2017,2018,epl,0.7,19.599999999999998,3,0,13,63,1.9025151077657936,3.0137278269976377,Defender Midfielder,3,7.13,9.3968550748707
526,44120,Pierre-Emerick Aubameyang," M(CLR),FW",12,1,1058,10,4,2.4,0.8,31.2,Arsenal,2017,2018,epl,0.1,1.3,0,0,13,63,9.17437779903412,1.2641484700143335,Midfielder Forward,4,7.33,7.368364728387506
527,30051,Laurent Koscielny, D(C),25,0,2227,2,0,0.4,0.1,10.0,Arsenal,2017,2018,epl,0.6,15.0,4,0,13,63,2.167561743408441,0.4440892850980162,Defender,1,7.08,5.720452968048737
528,125211,Héctor Bellerín," D(R),M(R)",34,1,3051,2,3,0.8,0.1,28.0,Arsenal,2017,2018,epl,1.0,35.0,5,0,13,63,2.4699702039361,4.652231547050178,Defender Midfielder,2,6.79,5.649265647432659
529,39308,Danny Welbeck," AM(CLR),FW",12,16,1185,5,2,1.1,0.1,30.800000000000004,Arsenal,2017,2018,epl,0.5,14.0,1,0,13,63,5.722649244591594,1.3699026852846146,Midfielder Forward,4,6.52,5.508957584039193
530,73078,Alexandre Lacazette," M(CLR),FW",26,6,2212,14,4,2.1,0.7,67.2,Arsenal,2017,2018,epl,0.9,28.8,1,0,13,63,13.83124102279544,4.839554825797677,Midfielder Forward,4,7.09,5.341151679686616
531,110260,Sead Kolasinac," D(CL),DMC,M(L)",25,2,2152,2,4,0.8,0.0,21.6,Arsenal,2017,2018,epl,1.2,32.4,3,0,13,63,2.549698330461979,4.005559707991779,Defender Defensive Midfielder Midfielder,4,6.92,5.061371317088919
